User_ID,Age,Gender,Country,Subscription_Status,Total_WatchTime,Device
SF_4610,54,FEMALE,INDIA,Subscriber,206,Smart TV
SF_4611,61,FEMALE,FRANCE,Free,102,Desktop
SF_4612,61,FEMALE,FRANCE,Free,50,Tablet
SF_4613,28,MALE,FRANCE,Subscriber,417,Mobile
SF_4614,32,FEMALE,USA,Free,204,Tablet
SF_4615,19,MALE,INDIA,Subscriber,377,Mobile
SF_4616,57,MALE,CANADA,Free,165,Desktop
SF_4617,46,FEMALE,FRANCE,Subscriber,411,Tablet
SF_4618,10,MALE,FRANCE,Free,205,Desktop
SF_4619,34,FEMALE,ITALY,Free,331,Desktop
SF_4620,30,FEMALE,UK,Free,268,Desktop
SF_4621,35,MALE,INDIA,Free,377,Tablet
SF_4622,11,MALE,FRANCE,Free,367,Smart TV
SF_4623,38,MALE,INDIA,Subscriber,492,Tablet
SF_4624,40,MALE,FRANCE,Free,193,Mobile
SF_4625,30,MALE,UK,Free,416,Smart TV
SF_4626,29,MALE,UK,Subscriber,276,Tablet
SF_4627,44,MALE,FRANCE,Subscriber,73,Desktop
SF_4628,65,FEMALE,UK,Free,368,Smart TV
SF_4629,9,FEMALE,CANADA,Free,119,Mobile
SF_4630,31,FEMALE,INDIA,Free,394,Desktop
SF_4631,47,MALE,ITALY,Free,164,Smart TV
SF_4632,58,MALE,USA,Subscriber,435,Mobile
SF_4633,32,MALE,FRANCE,Subscriber,264,Mobile
SF_4634,52,MALE,INDIA,Free,332,Smart TV
SF_4635,55,MALE,UK,Free,60,Tablet
SF_4636,12,MALE,ITALY,Subscriber,188,Desktop
SF_4637,10,FEMALE,INDIA,Subscriber,301,Tablet
SF_4638,41,MALE,UK,Subscriber,459,Tablet
SF_4639,16,MALE,USA,Free,383,Desktop
SF_4640,64,MALE,INDIA,Free,340,Tablet
SF_4641,56,MALE,INDIA,Subscriber,264,Desktop
SF_4642,55,MALE,INDIA,Free,122,Desktop
SF_4643,15,MALE,USA,Subscriber,107,Desktop
SF_4644,27,MALE,INDIA,Subscriber,228,Tablet
SF_4645,62,FEMALE,CANADA,Subscriber,264,Mobile
SF_4646,13,FEMALE,CANADA,Subscriber,312,Desktop
SF_4647,49,MALE,ITALY,Free,206,Tablet
SF_4648,27,MALE,CANADA,Subscriber,471,Smart TV
SF_4649,21,MALE,USA,Subscriber,377,Tablet
SF_4650,51,MALE,ITALY,Free,55,Mobile
SF_4651,40,FEMALE,CANADA,Subscriber,103,Smart TV
SF_4652,60,FEMALE,INDIA,Subscriber,375,Smart TV
SF_4653,21,MALE,INDIA,Free,103,Tablet
SF_4654,57,MALE,INDIA,Subscriber,50,Smart TV
SF_4655,55,FEMALE,INDIA,Subscriber,29,Desktop
SF_4656,23,MALE,FRANCE,Subscriber,493,Desktop
SF_4657,57,MALE,CANADA,Free,377,Desktop
SF_4658,36,MALE,CANADA,Free,364,Tablet
SF_4659,60,FEMALE,USA,Subscriber,281,Smart TV
SF_4660,12,FEMALE,CANADA,Subscriber,24,Tablet
SF_4661,37,MALE,ITALY,Subscriber,299,Smart TV
SF_4662,44,FEMALE,USA,Subscriber,458,Tablet
SF_4663,48,MALE,UK,Subscriber,97,Mobile
SF_4664,46,FEMALE,INDIA,Free,346,Desktop
SF_4665,46,MALE,ITALY,Free,476,Smart TV
SF_4666,24,MALE,CANADA,Subscriber,202,Smart TV
SF_4667,33,MALE,CANADA,Subscriber,216,Smart TV
SF_4668,60,MALE,ITALY,Subscriber,379,Tablet
SF_4669,41,MALE,FRANCE,Free,438,Desktop
SF_4670,45,MALE,USA,Free,273,Mobile
SF_4671,29,MALE,INDIA,Subscriber,23,Tablet
SF_4672,60,MALE,ITALY,Subscriber,264,Desktop
SF_4673,30,MALE,UK,Free,112,Mobile
SF_4674,10,FEMALE,FRANCE,Free,197,Tablet
SF_4675,23,FEMALE,INDIA,Free,174,Desktop
SF_4676,58,MALE,FRANCE,Free,44,Mobile
SF_4677,49,MALE,CANADA,Subscriber,326,Smart TV
SF_4678,48,MALE,INDIA,Subscriber,363,Smart TV
SF_4679,57,MALE,INDIA,Free,419,Desktop
SF_4680,35,MALE,UK,Free,243,Tablet
SF_4681,58,FEMALE,USA,Free,482,Mobile
SF_4682,37,MALE,ITALY,Subscriber,14,Smart TV
SF_4683,31,MALE,USA,Free,103,Mobile
SF_4684,46,FEMALE,FRANCE,Subscriber,97,Mobile
SF_4685,44,MALE,UK,Free,329,Mobile
SF_4686,9,MALE,FRANCE,Free,104,Desktop
SF_4687,60,MALE,FRANCE,Subscriber,390,Smart TV
SF_4688,38,MALE,FRANCE,Free,272,Mobile
SF_4689,51,MALE,ITALY,Free,190,Mobile
SF_4690,55,FEMALE,ITALY,Subscriber,407,Tablet
SF_4691,46,FEMALE,UK,Free,170,Desktop
SF_4692,55,FEMALE,UK,Free,445,Tablet
SF_4693,52,MALE,UK,Subscriber,116,Mobile
SF_4694,19,MALE,USA,Free,431,Smart TV
SF_4695,52,MALE,CANADA,Free,370,Desktop
SF_4696,13,MALE,CANADA,Subscriber,263,Mobile
SF_4697,62,MALE,INDIA,Subscriber,269,Smart TV
SF_4698,57,FEMALE,USA,Free,68,Mobile
SF_4699,20,FEMALE,UK,Free,225,Tablet
SF_4700,35,FEMALE,FRANCE,Free,180,Tablet
SF_4701,27,MALE,UK,Subscriber,261,Tablet
SF_4702,32,MALE,INDIA,Free,267,Smart TV
SF_4703,36,MALE,ITALY,Free,332,Desktop
SF_4704,23,MALE,UK,Subscriber,420,Desktop
SF_4705,34,FEMALE,INDIA,Subscriber,413,Smart TV
SF_4706,19,MALE,UK,Free,241,Smart TV
SF_4707,20,MALE,CANADA,Free,196,Mobile
SF_4708,17,MALE,ITALY,Subscriber,50,Smart TV
SF_4709,52,MALE,FRANCE,Subscriber,467,Desktop
SF_4710,50,FEMALE,USA,Free,113,Tablet
SF_4711,56,MALE,UK,Free,485,Tablet
SF_4712,15,MALE,FRANCE,Free,355,Desktop
SF_4713,26,MALE,USA,Subscriber,284,Mobile
SF_4714,33,MALE,USA,Free,150,Smart TV
SF_4715,62,MALE,INDIA,Subscriber,456,Mobile
SF_4716,58,FEMALE,INDIA,Free,197,Smart TV
SF_4717,52,MALE,USA,Subscriber,330,Mobile
SF_4718,36,MALE,USA,Subscriber,44,Tablet
SF_4719,38,FEMALE,CANADA,Free,372,Mobile
SF_4720,18,MALE,CANADA,Subscriber,269,Mobile
SF_4721,32,MALE,CANADA,Subscriber,320,Smart TV
SF_4722,42,MALE,INDIA,Subscriber,78,Smart TV
SF_4723,42,MALE,INDIA,Free,351,Smart TV
SF_4724,56,FEMALE,FRANCE,Free,467,Desktop
SF_4725,40,MALE,CANADA,Subscriber,337,Desktop
SF_4726,22,FEMALE,UK,Free,181,Smart TV
SF_4727,59,FEMALE,INDIA,Free,273,Smart TV
SF_4728,63,MALE,USA,Free,273,Smart TV
SF_4729,10,MALE,INDIA,Subscriber,259,Mobile
SF_4730,31,MALE,CANADA,Subscriber,224,Mobile
SF_4731,12,MALE,USA,Free,399,Desktop
SF_4732,11,MALE,UK,Free,477,Mobile
SF_4733,39,MALE,INDIA,Subscriber,408,Tablet
SF_4734,56,MALE,FRANCE,Subscriber,197,Desktop
SF_4735,57,MALE,CANADA,Subscriber,386,Desktop
SF_4736,53,MALE,UK,Subscriber,349,Mobile
SF_4737,30,MALE,INDIA,Subscriber,433,Desktop
SF_4738,23,MALE,UK,Free,485,Desktop
SF_4739,45,MALE,CANADA,Subscriber,154,Smart TV
SF_4740,16,FEMALE,CANADA,Subscriber,473,Tablet
SF_4741,40,MALE,ITALY,Free,160,Desktop
SF_4742,28,MALE,FRANCE,Subscriber,315,Smart TV
SF_4743,22,MALE,UK,Subscriber,90,Mobile
SF_4744,43,MALE,INDIA,Free,235,Desktop
SF_4745,53,FEMALE,USA,Free,275,Tablet
SF_4746,64,MALE,CANADA,Free,346,Tablet
SF_4747,31,MALE,CANADA,Subscriber,41,Tablet
SF_4748,33,MALE,CANADA,Subscriber,31,Tablet
SF_4749,14,MALE,ITALY,Free,212,Tablet
SF_4750,55,FEMALE,ITALY,Free,170,Mobile
SF_4751,22,MALE,FRANCE,Subscriber,493,Mobile
SF_4752,60,FEMALE,ITALY,Free,195,Tablet
SF_4753,63,MALE,INDIA,Free,271,Smart TV
SF_4754,41,FEMALE,CANADA,Subscriber,368,Mobile
SF_4755,63,FEMALE,INDIA,Free,276,Desktop
SF_4756,64,MALE,UK,Free,348,Desktop
SF_4757,40,MALE,UK,Free,442,Tablet
SF_4758,60,FEMALE,ITALY,Free,458,Smart TV
SF_4759,36,FEMALE,UK,Free,201,Desktop
SF_4760,26,MALE,ITALY,Free,377,Tablet
SF_4761,22,MALE,FRANCE,Subscriber,307,Desktop
SF_4762,46,FEMALE,FRANCE,Subscriber,160,Mobile
SF_4763,49,MALE,FRANCE,Subscriber,54,Mobile
SF_4764,42,MALE,ITALY,Free,165,Smart TV
SF_4765,58,FEMALE,ITALY,Free,441,Smart TV
SF_4766,44,MALE,ITALY,Free,213,Smart TV
SF_4767,43,FEMALE,INDIA,Free,224,Smart TV
SF_4768,18,MALE,USA,Free,385,Mobile
SF_4769,63,MALE,UK,Free,91,Tablet
SF_4770,59,FEMALE,ITALY,Subscriber,13,Smart TV
SF_4771,27,FEMALE,FRANCE,Free,260,Desktop
SF_4772,38,MALE,CANADA,Subscriber,495,Tablet
SF_4773,53,MALE,ITALY,Free,210,Tablet
SF_4774,53,MALE,USA,Free,368,Mobile
SF_4775,20,MALE,USA,Subscriber,135,Desktop
SF_4776,11,FEMALE,INDIA,Subscriber,372,Smart TV
SF_4777,9,MALE,USA,Free,31,Tablet
SF_4778,46,MALE,CANADA,Subscriber,101,Mobile
SF_4779,65,MALE,UK,Subscriber,273,Mobile
SF_4780,25,MALE,ITALY,Subscriber,159,Desktop
SF_4781,19,FEMALE,USA,Subscriber,418,Mobile
SF_4782,28,MALE,FRANCE,Subscriber,166,Mobile
SF_4783,20,MALE,USA,Subscriber,334,Tablet
SF_4784,15,FEMALE,CANADA,Free,325,Mobile
SF_4785,22,FEMALE,FRANCE,Subscriber,56,Mobile
SF_4786,18,MALE,USA,Subscriber,71,Mobile
SF_4787,23,MALE,CANADA,Free,196,Smart TV
SF_4788,60,MALE,INDIA,Subscriber,353,Desktop
SF_4789,47,MALE,ITALY,Free,205,Mobile
SF_4790,51,FEMALE,FRANCE,Free,261,Desktop
SF_4791,25,MALE,USA,Subscriber,494,Tablet
SF_4792,57,FEMALE,ITALY,Subscriber,166,Tablet
SF_4793,53,FEMALE,FRANCE,Subscriber,476,Mobile
SF_4794,44,FEMALE,INDIA,Free,489,Smart TV
SF_4795,42,MALE,FRANCE,Subscriber,221,Mobile
SF_4796,54,MALE,INDIA,Subscriber,328,Smart TV
SF_4797,20,FEMALE,FRANCE,Free,262,Mobile
SF_4798,36,MALE,CANADA,Free,440,Smart TV
SF_4799,11,FEMALE,USA,Subscriber,54,Tablet
SF_4800,52,MALE,CANADA,Free,465,Desktop
SF_4801,17,MALE,INDIA,Subscriber,440,Tablet
SF_4802,43,MALE,INDIA,Subscriber,473,Mobile
SF_4803,53,FEMALE,ITALY,Free,152,Smart TV
SF_4804,45,FEMALE,ITALY,Free,412,Mobile
SF_4805,56,MALE,USA,Free,20,Smart TV
SF_4806,63,MALE,INDIA,Free,244,Mobile
SF_4807,9,MALE,ITALY,Subscriber,237,Desktop
SF_4808,49,MALE,FRANCE,Subscriber,347,Desktop
SF_4809,23,FEMALE,INDIA,Subscriber,387,Desktop
SF_4810,13,MALE,USA,Subscriber,239,Smart TV
SF_4811,16,MALE,ITALY,Subscriber,65,Desktop
SF_4812,12,MALE,CANADA,Subscriber,76,Smart TV
SF_4813,40,FEMALE,INDIA,Free,66,Desktop
SF_4814,59,MALE,INDIA,Free,350,Smart TV
SF_4815,35,FEMALE,USA,Subscriber,417,Tablet
SF_4816,56,FEMALE,FRANCE,Free,237,Tablet
SF_4817,60,MALE,ITALY,Free,127,Desktop
SF_4818,35,FEMALE,UK,Free,255,Smart TV
SF_4819,18,MALE,USA,Subscriber,437,Mobile
SF_4820,47,MALE,FRANCE,Subscriber,109,Desktop
SF_4821,44,MALE,CANADA,Free,226,Desktop
SF_4822,35,FEMALE,ITALY,Free,14,Smart TV
SF_4823,41,MALE,FRANCE,Subscriber,258,Mobile
SF_4824,11,MALE,UK,Free,306,Tablet
SF_4825,19,MALE,UK,Subscriber,417,Desktop
SF_4826,27,MALE,USA,Free,276,Smart TV
SF_4827,60,MALE,CANADA,Subscriber,107,Desktop
SF_4828,53,FEMALE,FRANCE,Free,86,Tablet
SF_4829,9,MALE,USA,Free,273,Mobile
SF_4830,16,MALE,CANADA,Free,344,Desktop
SF_4831,40,FEMALE,INDIA,Free,353,Mobile
SF_4832,12,MALE,FRANCE,Subscriber,272,Mobile
SF_4833,52,MALE,INDIA,Free,200,Mobile
SF_4834,50,FEMALE,FRANCE,Subscriber,455,Tablet
SF_4835,41,MALE,UK,Subscriber,454,Tablet
SF_4836,12,FEMALE,USA,Subscriber,342,Desktop
SF_4837,21,MALE,INDIA,Subscriber,154,Desktop
SF_4838,32,MALE,ITALY,Subscriber,413,Smart TV
SF_4839,55,FEMALE,USA,Free,240,Smart TV
SF_4840,35,FEMALE,UK,Free,290,Tablet
SF_4841,23,MALE,INDIA,Subscriber,181,Desktop
SF_4842,45,FEMALE,ITALY,Free,45,Mobile
SF_4843,47,MALE,FRANCE,Subscriber,194,Smart TV
SF_4844,9,MALE,CANADA,Free,206,Tablet
SF_4845,29,FEMALE,ITALY,Subscriber,49,Tablet
SF_4846,35,FEMALE,USA,Subscriber,433,Tablet
SF_4847,24,MALE,USA,Free,342,Tablet
SF_4848,23,FEMALE,UK,Free,98,Smart TV
SF_4849,9,FEMALE,CANADA,Subscriber,44,Desktop
SF_4850,36,FEMALE,INDIA,Free,90,Tablet
SF_4851,43,MALE,USA,Free,204,Mobile
SF_4852,44,MALE,USA,Free,233,Smart TV
SF_4853,19,MALE,USA,Subscriber,356,Tablet
SF_4854,21,FEMALE,CANADA,Subscriber,342,Tablet
SF_4855,43,MALE,FRANCE,Subscriber,474,Desktop
SF_4856,23,MALE,INDIA,Free,327,Mobile
SF_4857,61,MALE,INDIA,Subscriber,288,Tablet
SF_4858,63,MALE,USA,Subscriber,98,Mobile
SF_4859,62,FEMALE,FRANCE,Free,209,Smart TV
SF_4860,20,MALE,UK,Subscriber,80,Mobile
SF_4861,34,MALE,ITALY,Free,71,Mobile
SF_4862,9,MALE,CANADA,Free,463,Tablet
SF_4863,16,FEMALE,USA,Free,39,Mobile
SF_4864,43,MALE,CANADA,Subscriber,303,Tablet
SF_4865,50,FEMALE,UK,Subscriber,378,Tablet
SF_4866,49,MALE,UK,Subscriber,123,Mobile
SF_4867,37,MALE,FRANCE,Free,110,Desktop
SF_4868,20,MALE,INDIA,Subscriber,53,Mobile
SF_4869,33,FEMALE,ITALY,Subscriber,28,Mobile
SF_4870,55,FEMALE,ITALY,Free,78,Tablet
SF_4871,16,MALE,ITALY,Free,227,Mobile
SF_4872,42,MALE,FRANCE,Subscriber,413,Tablet
SF_4873,30,MALE,CANADA,Free,313,Smart TV
SF_4874,65,FEMALE,INDIA,Subscriber,450,Smart TV
SF_4875,20,MALE,INDIA,Free,244,Smart TV
SF_4876,25,FEMALE,USA,Free,67,Smart TV
SF_4877,34,MALE,INDIA,Subscriber,352,Mobile
SF_4878,18,MALE,USA,Free,211,Tablet
SF_4879,34,MALE,INDIA,Subscriber,241,Tablet
SF_4880,30,FEMALE,FRANCE,Free,358,Smart TV
SF_4881,65,MALE,UK,Subscriber,252,Mobile
SF_4882,24,MALE,INDIA,Subscriber,252,Mobile
SF_4883,13,FEMALE,ITALY,Subscriber,402,Smart TV
SF_4884,37,MALE,ITALY,Subscriber,479,Smart TV
SF_4885,33,MALE,ITALY,Subscriber,406,Mobile
SF_4886,65,FEMALE,UK,Free,356,Mobile
SF_4887,49,MALE,ITALY,Free,428,Smart TV
SF_4888,10,FEMALE,USA,Subscriber,167,Smart TV
SF_4889,36,MALE,INDIA,Subscriber,477,Smart TV
SF_4890,55,FEMALE,CANADA,Subscriber,265,Desktop
SF_4891,24,MALE,CANADA,Subscriber,49,Mobile
SF_4892,46,MALE,UK,Free,11,Desktop
SF_4893,19,MALE,FRANCE,Subscriber,151,Tablet
SF_4894,55,MALE,ITALY,Free,205,Tablet
SF_4895,43,FEMALE,CANADA,Free,150,Mobile
SF_4896,42,MALE,UK,Subscriber,197,Mobile
SF_4897,21,MALE,INDIA,Free,352,Tablet
SF_4898,40,MALE,INDIA,Free,492,Mobile
SF_4899,26,MALE,FRANCE,Subscriber,253,Mobile
SF_4900,51,MALE,ITALY,Free,122,Smart TV
SF_4901,33,MALE,FRANCE,Subscriber,449,Tablet
SF_4902,54,MALE,UK,Free,155,Smart TV
SF_4903,60,MALE,CANADA,Free,435,Mobile
SF_4904,22,MALE,UK,Free,127,Tablet
SF_4905,40,FEMALE,INDIA,Free,316,Smart TV
SF_4906,24,MALE,ITALY,Free,301,Smart TV
SF_4907,17,FEMALE,USA,Free,383,Tablet
SF_4908,45,MALE,CANADA,Free,18,Mobile
SF_4909,36,FEMALE,USA,Free,271,Mobile
SF_4910,11,MALE,USA,Subscriber,460,Tablet
SF_4911,59,FEMALE,INDIA,Free,27,Smart TV
SF_4912,33,FEMALE,UK,Subscriber,308,Smart TV
SF_4913,36,FEMALE,ITALY,Subscriber,126,Smart TV
SF_4914,42,FEMALE,UK,Subscriber,104,Smart TV
SF_4915,60,MALE,USA,Free,436,Desktop
SF_4916,47,MALE,INDIA,Free,324,Tablet
SF_4917,41,MALE,ITALY,Subscriber,234,Smart TV
SF_4918,29,FEMALE,ITALY,Free,111,Smart TV
SF_4919,20,MALE,ITALY,Subscriber,181,Mobile
SF_4920,18,MALE,USA,Free,31,Mobile
SF_4921,21,FEMALE,ITALY,Free,355,Tablet
SF_4922,61,MALE,USA,Free,333,Desktop
SF_4923,44,MALE,USA,Free,433,Mobile
SF_4924,65,FEMALE,INDIA,Free,367,Desktop
SF_4925,64,FEMALE,UK,Subscriber,16,Mobile
SF_4926,40,MALE,CANADA,Subscriber,95,Mobile
SF_4927,59,MALE,CANADA,Subscriber,466,Mobile
SF_4928,40,FEMALE,USA,Subscriber,81,Desktop
SF_4929,37,MALE,UK,Free,343,Smart TV
SF_4930,37,MALE,CANADA,Subscriber,298,Smart TV
SF_4931,62,MALE,CANADA,Subscriber,193,Mobile
SF_4932,57,MALE,UK,Subscriber,400,Tablet
SF_4933,58,MALE,USA,Free,394,Smart TV
SF_4934,65,FEMALE,INDIA,Free,326,Tablet
SF_4935,49,MALE,FRANCE,Subscriber,238,Smart TV
SF_4936,15,FEMALE,CANADA,Subscriber,109,Mobile
SF_4937,47,MALE,FRANCE,Subscriber,211,Desktop
SF_4938,63,FEMALE,FRANCE,Free,198,Mobile
SF_4939,51,MALE,INDIA,Free,149,Smart TV
SF_4940,62,FEMALE,USA,Free,288,Desktop
SF_4941,16,MALE,INDIA,Free,239,Desktop
SF_4942,65,MALE,CANADA,Free,156,Smart TV
SF_4943,9,FEMALE,ITALY,Free,119,Mobile
SF_4944,11,MALE,INDIA,Free,164,Tablet
SF_4945,13,MALE,USA,Free,129,Tablet
SF_4946,26,FEMALE,ITALY,Free,457,Mobile
SF_4947,41,MALE,USA,Subscriber,46,Desktop
SF_4948,27,MALE,UK,Subscriber,413,Tablet
SF_4949,23,MALE,FRANCE,Subscriber,377,Tablet
SF_4950,24,MALE,ITALY,Free,324,Desktop
SF_4951,61,FEMALE,INDIA,Subscriber,58,Tablet
SF_4952,29,FEMALE,FRANCE,Subscriber,423,Smart TV
SF_4953,38,MALE,USA,Free,215,Mobile
SF_4954,30,MALE,CANADA,Free,367,Smart TV
SF_4955,22,MALE,UK,Subscriber,11,Mobile
SF_4956,14,MALE,USA,Subscriber,176,Desktop
SF_4957,56,MALE,USA,Subscriber,426,Desktop
SF_4958,30,MALE,FRANCE,Free,248,Smart TV
SF_4959,30,MALE,UK,Subscriber,496,Tablet
SF_4960,60,MALE,USA,Free,163,Smart TV
SF_4961,25,MALE,INDIA,Subscriber,141,Tablet
SF_4962,33,MALE,ITALY,Free,334,Smart TV
SF_4963,32,MALE,CANADA,Free,485,Desktop
SF_4964,26,MALE,USA,Subscriber,449,Desktop
SF_4965,20,MALE,FRANCE,Subscriber,156,Smart TV
SF_4966,51,MALE,ITALY,Subscriber,411,Smart TV
SF_4967,43,MALE,UK,Free,442,Mobile
SF_4968,19,FEMALE,INDIA,Subscriber,446,Tablet
SF_4969,54,MALE,CANADA,Free,342,Mobile
SF_4970,24,FEMALE,FRANCE,Free,134,Mobile
SF_4971,42,MALE,INDIA,Free,312,Desktop
SF_4972,23,MALE,INDIA,Subscriber,413,Desktop
SF_4973,48,FEMALE,CANADA,Free,445,Tablet
SF_4974,27,MALE,CANADA,Free,90,Mobile
SF_4975,37,MALE,FRANCE,Subscriber,241,Smart TV
SF_4976,45,MALE,CANADA,Free,32,Tablet
SF_4977,17,MALE,CANADA,Subscriber,35,Tablet
SF_4978,50,MALE,CANADA,Subscriber,180,Desktop
SF_4979,34,MALE,FRANCE,Free,423,Smart TV
SF_4980,45,MALE,USA,Free,88,Desktop
SF_4981,53,MALE,USA,Subscriber,12,Desktop
SF_4982,42,MALE,FRANCE,Subscriber,74,Mobile
SF_4983,16,FEMALE,CANADA,Subscriber,413,Desktop
SF_4984,47,MALE,FRANCE,Subscriber,25,Tablet
SF_4985,20,MALE,UK,Subscriber,59,Tablet
SF_4986,24,MALE,INDIA,Free,100,Desktop
SF_4987,40,FEMALE,UK,Subscriber,195,Tablet
SF_4988,61,MALE,INDIA,Subscriber,348,Tablet
SF_4989,54,MALE,INDIA,Subscriber,366,Desktop
SF_4990,44,FEMALE,FRANCE,Subscriber,275,Mobile
SF_4991,48,FEMALE,INDIA,Free,379,Mobile
SF_4992,32,FEMALE,USA,Subscriber,107,Smart TV
SF_4993,17,MALE,ITALY,Free,435,Smart TV
SF_4994,58,MALE,INDIA,Free,492,Desktop
SF_4995,50,MALE,UK,Free,197,Mobile
SF_4996,24,MALE,CANADA,Free,33,Tablet
SF_4997,48,MALE,CANADA,Free,102,Mobile
SF_4998,60,FEMALE,USA,Free,425,Tablet
SF_4999,27,FEMALE,CANADA,Free,277,Mobile
SF_5000,18,MALE,CANADA,Subscriber,204,Mobile
SF_5001,11,FEMALE,ITALY,Free,210,Tablet
SF_5002,52,MALE,CANADA,Subscriber,389,Desktop
SF_5003,18,MALE,FRANCE,Free,271,Tablet
SF_5004,9,FEMALE,CANADA,Subscriber,441,Smart TV
SF_5005,54,MALE,CANADA,Free,281,Desktop
SF_5006,34,MALE,USA,Free,314,Tablet
SF_5007,40,FEMALE,FRANCE,Subscriber,256,Desktop
SF_5008,15,MALE,FRANCE,Free,458,Desktop
SF_5009,59,FEMALE,ITALY,Free,94,Desktop
SF_5010,62,MALE,ITALY,Free,312,Smart TV
SF_5011,56,MALE,ITALY,Subscriber,153,Desktop
SF_5012,65,MALE,USA,Subscriber,135,Smart TV
SF_5013,54,MALE,ITALY,Free,112,Desktop
SF_5014,14,MALE,INDIA,Free,322,Desktop
SF_5015,28,MALE,USA,Free,298,Desktop
SF_5016,43,FEMALE,UK,Subscriber,370,Mobile
SF_5017,28,MALE,CANADA,Free,288,Tablet
SF_5018,16,FEMALE,INDIA,Free,24,Smart TV
SF_5019,17,MALE,FRANCE,Free,86,Smart TV
SF_5020,33,FEMALE,FRANCE,Subscriber,84,Mobile
SF_5021,48,MALE,USA,Free,168,Tablet
SF_5022,9,MALE,UK,Subscriber,241,Desktop
SF_5023,42,MALE,FRANCE,Subscriber,71,Tablet
SF_5024,34,FEMALE,USA,Subscriber,247,Smart TV
SF_5025,15,MALE,CANADA,Free,44,Tablet
SF_5026,12,MALE,CANADA,Subscriber,224,Tablet
SF_5027,56,FEMALE,FRANCE,Subscriber,106,Smart TV
SF_5028,55,MALE,USA,Subscriber,153,Mobile
SF_5029,63,MALE,CANADA,Free,469,Mobile
SF_5030,15,MALE,INDIA,Free,462,Mobile
SF_5031,26,FEMALE,USA,Subscriber,322,Smart TV
SF_5032,53,MALE,UK,Subscriber,414,Mobile
SF_5033,64,FEMALE,FRANCE,Free,308,Tablet
SF_5034,61,FEMALE,UK,Subscriber,67,Desktop
SF_5035,43,FEMALE,ITALY,Subscriber,486,Smart TV
SF_5036,56,MALE,USA,Free,186,Tablet
SF_5037,23,MALE,UK,Free,119,Smart TV
SF_5038,65,MALE,ITALY,Subscriber,150,Desktop
SF_5039,27,FEMALE,USA,Free,330,Mobile
SF_5040,16,MALE,CANADA,Subscriber,374,Desktop
SF_5041,39,FEMALE,INDIA,Free,56,Smart TV
SF_5042,21,FEMALE,ITALY,Subscriber,322,Smart TV
SF_5043,17,FEMALE,ITALY,Subscriber,153,Mobile
SF_5044,46,FEMALE,CANADA,Subscriber,125,Smart TV
SF_5045,32,MALE,CANADA,Free,459,Tablet
SF_5046,52,MALE,UK,Subscriber,490,Desktop
SF_5047,29,MALE,CANADA,Free,420,Tablet
SF_5048,10,FEMALE,INDIA,Free,396,Smart TV
SF_5049,53,MALE,USA,Free,496,Smart TV
SF_5050,61,FEMALE,USA,Subscriber,274,Smart TV
SF_5051,50,FEMALE,USA,Subscriber,109,Desktop
SF_5052,40,MALE,UK,Free,347,Desktop
SF_5053,25,MALE,CANADA,Free,121,Mobile
SF_5054,20,MALE,CANADA,Free,310,Tablet
SF_5055,16,FEMALE,CANADA,Free,247,Desktop
SF_5056,44,MALE,FRANCE,Free,50,Smart TV
SF_5057,27,MALE,FRANCE,Free,493,Tablet
SF_5058,20,MALE,CANADA,Free,388,Tablet
SF_5059,21,MALE,ITALY,Subscriber,290,Smart TV
SF_5060,27,MALE,ITALY,Free,313,Tablet
SF_5061,17,FEMALE,USA,Subscriber,43,Tablet
SF_5062,20,MALE,INDIA,Free,22,Mobile
SF_5063,24,FEMALE,CANADA,Free,198,Mobile
SF_5064,63,MALE,UK,Free,29,Tablet
SF_5065,64,MALE,ITALY,Free,137,Desktop
SF_5066,25,FEMALE,UK,Free,50,Desktop
SF_5067,40,MALE,USA,Subscriber,135,Mobile
SF_5068,37,MALE,INDIA,Free,52,Tablet
SF_5069,44,FEMALE,INDIA,Subscriber,395,Desktop
SF_5070,48,MALE,CANADA,Subscriber,147,Smart TV
SF_5071,20,FEMALE,UK,Free,319,Tablet
SF_5072,47,MALE,FRANCE,Subscriber,85,Smart TV
SF_5073,40,MALE,UK,Free,59,Smart TV
SF_5074,38,MALE,INDIA,Free,401,Tablet
SF_5075,50,MALE,FRANCE,Subscriber,101,Smart TV
SF_5076,52,MALE,UK,Subscriber,375,Tablet
SF_5077,47,MALE,CANADA,Free,291,Mobile
SF_5078,20,MALE,INDIA,Free,295,Tablet
SF_5079,33,MALE,FRANCE,Free,124,Tablet
SF_5080,24,FEMALE,USA,Subscriber,20,Desktop
SF_5081,20,FEMALE,ITALY,Subscriber,87,Tablet
SF_5082,23,MALE,INDIA,Free,492,Tablet
SF_5083,34,MALE,ITALY,Subscriber,176,Desktop
SF_5084,42,MALE,INDIA,Free,346,Desktop
SF_5085,19,MALE,CANADA,Subscriber,479,Mobile
SF_5086,39,MALE,INDIA,Subscriber,218,Desktop
SF_5087,39,FEMALE,FRANCE,Free,132,Mobile
SF_5088,30,MALE,CANADA,Subscriber,499,Desktop
SF_5089,47,FEMALE,UK,Free,87,Tablet
SF_5090,25,FEMALE,INDIA,Free,496,Tablet
SF_5091,47,MALE,UK,Subscriber,184,Tablet
SF_5092,18,MALE,INDIA,Subscriber,34,Desktop
